Year,ApplicationCode,WindowID,EmergencyTypeID,EmergencyGroupID,AgencyID,Budget,FirstProjectApprovedDate,LastProjectApprovedDate,CountryID
2022,22-RR-BFA-53665,3,35,5,5;4;2;3,6000039.0000,2022-06-15,2022-06-17,13
2022,22-UF-MLI-55394,4,16,1,7;6;11;4;3,7000009.0000,2022-12-09,2022-12-13,61
2022,22-RR-MLI-53741,3,16,1,5;4;2,8000003.0000,2022-06-23,2022-06-28,61
2022,22-RR-MLI-54124,3,16,1,6;11;4;3,3999999.0000,2022-07-14,2022-07-18,61
2022,22-RR-MRT-53067,3,16,1,7;11;4;2,4000001.0000,2022-06-02,2022-06-03,63
2022,22-RR-MLI-51054,3,8,3,5;4;2,9999992.0000,2022-01-25,2022-01-27,61
2022,22-UF-BGD-56290,4,32,1,7;17;6;11;4;2,9000000.0000,2022-12-16,2022-12-27,7
2022,22-RR-BGD-54477,3,6,3,5;17;6;4;2,5000013.0000,2022-07-25,2022-08-01,7
2022,22-RR-KGZ-55989,3,16,1,7;4;2,1010290.0000,2022-11-02,2022-11-02,53
2022,22-RR-COL-52811,3,33,1,11;2;3,3000513.0000,2022-05-06,2022-05-09,22
2022,22-RR-COL-54690,3,6,3,4;2;3,2004856.0000,2022-08-17,2022-08-17,22
2022,22-UF-HND-51277,4,35,5,5;6;11;4;3,4994779.0000,2022-03-07,2022-03-08,46
2022,22-UF-MMR-51342,4,16,1,5;6;11;4;2,12002670.0000,2022-03-09,2022-03-16,67
2022,22-RR-NPL-53977,3,6,3,17;6;2,3186691.0000,2022-10-02,2022-10-02,69
2022,22-RR-AFG-54169,3,1,3,4;2;3,10000000.0000,2022-07-07,2022-07-12,1
2022,22-RR-PAK-54917,3,6,3,5;6;4;3,10071433.0000,2022-08-30,2022-09-14,74
2022,22-RR-LKA-54074,3,35,5,5;1;4;2,4999988.0000,2022-07-05,2022-07-14,89
2022,22-RR-UKR-51803,3,33,1,5;7;20;6;11;4;2;3,60503889.0000,2022-03-02,2022-03-18,98
2022,22-RR-YEM-52742,3,35,5,5;7;6;11;4;2;3,20000624.0000,2022-05-20,2022-05-25,105
2022,22-UF-LBN-51494,4,35,5,7;6;4;3,8002513.0000,2022-03-04,2022-03-07,55
2022,22-RR-YEM-51296,3,16,1,7;1;6;11;4;2;3,19997389.0000,2022-02-11,2022-02-25,105
2022,22-UF-SYR-52447,4,19,1,5;20;1;6;11;4;2;3,24976355.0000,2022-04-21,2022-04-22,91
2022,22-RR-LBN-56227,3,9,2,11;4;3,5000000.0000,2022-11-29,2022-11-29,55
2022,22-RR-TON-51406,3,2,3,7;4;2,1000600.0000,2022-02-15,2022-02-15,235
2023,23-RR-FJI-61716,3,5,3,,2400000.0000,,,37
2023,23-RR-VUT-58018,3,5,3,5;7;4,1703281.0000,2023-04-04,2023-04-10,101
2023,23-UF-AFG-61194,4,27,6,,20000000.0000,1900-01-01,1900-01-01,1
2023,23-UF-BGD-61195,4,16,5,,8000000.0000,1900-01-01,1900-01-01,7
2023,23-UF-BFA-61196,4,27,6,,9000000.0000,1900-01-01,1900-01-01,13
2023,23-UF-CMR-61197,4,27,6,,6000000.0000,1900-01-01,1900-01-01,16
2023,23-UF-CAF-61198,4,27,6,,6500000.0000,1900-01-01,1900-01-01,18
2023,23-RR-COD-61580,3,16,5,,10000000.0000,1900-01-01,1900-01-01,27
2023,23-RR-ETH-61597,3,16,5,,7500000.0000,1900-01-01,1900-01-01,36
2023,23-UF-HTI-61199,4,27,6,,8000000.0000,1900-01-01,1900-01-01,45
2023,23-UF-MWI-61200,4,5,3,,4000000.0000,1900-01-01,1900-01-01,60
2023,23-UF-MLI-61202,4,27,6,,8000000.0000,1900-01-01,1900-01-01,61
2023,23-UF-MOZ-61203,4,32,0,,6500000.0000,1900-01-01,1900-01-01,66
2023,23-UF-UGA-61206,4,32,0,,6000000.0000,1900-01-01,1900-01-01,97
2023,23-UF-VEN-61207,4,27,6,,8000000.0000,1900-01-01,1900-01-01,102
2023,23-UF-MMR-61204,4,27,6,,9000000.0000,1900-01-01,1900-01-01,67
2023,23-RR-VUT-61859,3,5,3,,1060000.0000,1900-01-01,1900-01-01,101
2023,23-UF-LBN-58633,4,35,5,7;6;11;4,8000000.0000,2023-06-02,2023-06-16,55
2023,23-RR-PSE-61504,3,33,1,4;13;2;3,9000000.0000,2023-10-27,2023-10-27,73
2023,23-UF-PSE-61205,4,33,1,6;4;12;2;3,6000000.0000,2023-10-25,2023-11-07,73
2023,23-RR-SYR-57627,3,1,3,6;11;4;2;3,15000000.0000,2023-02-17,2023-02-19,91
2023,23-UF-SYR-58385,4,1,3,7;6;11;4;13;3,25000000.0000,2023-04-27,2023-05-03,91
2023,23-RR-TUR-57543,3,1,3,7;1;6;11;4;2,10200241.0000,2023-02-16,2023-02-16,96
2023,23-RR-ARM-61419,3,16,1,7;1;6;11;4;2;3,3997630.0000,2023-11-03,2023-11-03,5
2023,22-UF-YEM-55728,4,16,1,5;7;6;11;4;2;3,20033355.0000,2022-12-31,2022-12-31,105
2023,23-RR-YEM-58641,3,19,1,5;7;6;11;4;2;3,18000658.0000,2023-05-22,2023-05-26,105
2023,23-UF-PAK-58562,4,6,3,6;4;2;3,6484314.0000,2023-05-24,2023-05-30,74
2023,23-RR-AFG-58635,3,19,1,5;2,17999811.0000,2023-05-19,2023-05-19,1
2023,23-RR-MMR-59095,3,5,3,7;6;11;4;2;3,10000614.0000,2023-06-08,2023-06-16,67
2023,22-UF-MMR-56292,4,16,1,5;7;6;11;4;2;3,10000901.0000,2022-12-20,2022-12-22,67
2023,23-RR-IRN-57612,3,1,3,7;6;11;4;3,1000020.0000,2023-03-08,2023-03-08,50
2023,23-RR-PAN-60204,3,16,1,7;6;11;4,3545672.0000,2023-07-18,2023-07-21,203
2023,22-UF-VEN-55398,4,22,5,5;7;6;11;4;2;3,7999999.0000,2022-12-28,2022-12-30,102
2023,23-UF-COL-58584,4,33,1,5;17;6;11;4;12;2;3,6525950.0000,2023-06-14,2023-06-19,22
2023,23-UF-HND-58588,4,35,5,7;6;11;4;3,6499852.0000,2023-05-22,2023-05-31,46
2023,23-RR-PER-58436,3,6,3,5;7;6;4;2;3,6867917.0000,2023-05-15,2023-05-17,77
2023,23-RR-BGD-61081,3,6,3,5;6;4;2,4000000.0000,2023-09-22,2023-09-25,7
2023,23-RR-AFG-61441,3,1,3,7;6;11;2;3,5000000.0000,2023-11-02,2023-11-10,1
2023,23-RR-BGD-58201,3,32,1,7;6;4,3000000.0000,2023-04-11,2023-04-20,7
2023,23-RR-BGD-59459,3,5,3,7;11;2,3000000.0000,2023-06-14,2023-06-19,7
2023,23-RR-MLI-59078,3,16,1,5;4;2,7000000.0000,2023-05-31,2023-06-01,61
2023,23-RR-BFA-58638,3,33,1,5;4;12;2;3,9010873.0000,2023-05-19,2023-05-24,13
2023,23-RR-HTI-58784,3,33,1,20;6;4;3,8989405.0000,2023-07-03,2023-07-06,45
2023,23-RR-HTI-58640,3,33,1,5;4;2,9000001.0000,2023-05-11,2023-05-18,45
2023,23-RR-NGA-58762,3,33,1,5;4;2,9000000.0000,2023-06-02,2023-06-07,72
2023,23-UF-SDN-58642,4,16,1,5;7;6;11;4;2;3,18085493.0000,2023-05-12,2023-06-02,80
2023,23-RR-SDN-59902,3,33,1,5;7;1;6;11;4;2;3,21996626.0000,2023-07-11,2023-08-01,80
2023,23-UF-TCD-58434,4,6,3,5;7;6;11;4;2;3,9000594.0000,2023-05-10,2023-05-19,19
2023,23-RR-LBY-61258,3,6,3,7;6;11;4;3,10000000.0000,2023-09-22,2023-10-04,58
2023,23-RR-SDN-61031,3,16,1,,20000000.0000,,,80
2023,23-RR-TCD-58478,3,32,1,5;7;6;11;4;2;3,14003058.0000,2023-06-01,2023-07-21,19
2023,23-RR-EGY-59027,3,32,1,6;11;4;2;3,5000105.0000,2023-06-14,2023-06-27,33
2023,23-RR-CAF-59117,3,32,1,6;11;4;2,3999997.0000,2023-07-03,2023-07-06,18
2023,23-RR-COD-57035,3,9,2,4;3,752251.0000,2022-12-31,2022-12-31,27
2023,22-RR-COD-57067,3,16,1,7;6;11;4;2;3,10000009.0000,2022-12-31,2022-12-31,27
2023,23-RR-COD-60157,3,16,1,5;7;6;11;4;2;3,12999969.0000,2023-08-07,2023-09-01,27
2023,22-UF-CMR-55966,4,16,1,5;7;6;11;4;2,6000109.0000,2022-12-16,2022-12-27,16
2023,23-UF-COD-58374,4,16,1,5;7;6;11;4;2;3,22012795.0000,2023-05-12,2023-05-19,27
2023,23-RR-COD-59790,3,9,2,4;3,750049.0000,2023-07-07,2023-07-12,27
2023,22-UF-SSD-55400,4,6,3,7;11;4;2;3,13999464.0000,2022-12-29,2022-12-31,88
2023,23-RR-SSD-58763,3,6,3,5;6;4;2,15999991.0000,2023-06-23,2023-06-29,88
2023,23-RR-SSD-59113,3,32,1,7;11;2;3,8000000.0000,2023-06-14,2023-06-15,88
2023,23-RR-SSD-61026,3,32,1,7;6;11;4;2;3,10000018.0000,2023-09-19,2023-09-20,88
2023,23-RR-ZWE-59553,3,9,2,4;3,996521.0000,2023-06-26,2023-06-30,107
2023,23-RR-RWA-59581,3,6,3,5;2;3,1500000.0000,2023-06-29,2023-07-10,81
2023,23-RR-SOM-58759,3,8,3,5;11;4;2;3,18000000.0000,2023-06-05,2023-06-15,87
2023,23-RR-MOZ-57965,3,5,3,5;7;6;4;2;3,9995213.0000,2023-04-05,2023-04-13,66
2023,22-UF-MOZ-55427,4,16,1,6;11;4;3,4999997.0000,2022-12-15,2022-12-16,66
2023,23-RR-SOM-61671,3,6,3,5;7;11;4;2;3,10000009.0000,2023-11-07,2023-11-07,87
2023,23-RR-MWI-57751,3,9,2,6;4;2;3,4300022.0000,2023-03-17,2023-03-17,60
2023,23-UF-MDG-58290,4,5,3,5;7;6;4;2;3,8499950.0000,2023-04-19,2023-04-25,59
2023,23-RR-MWI-58010,3,5,3,7;17;6;11;4;2,5500000.0000,2023-03-30,2023-04-03,60
2023,23-RR-ETH-60298,3,32,1,7;11;3,5000000.0000,2023-07-28,2023-08-10,36
2023,23-UF-ETH-58632,4,8,3,5;7;4;2;3,23000000.0000,2023-06-29,2023-07-03,36
2023,22-RR-ETH-56719,3,8,3,7;11;4;3,10003652.0000,2022-12-31,2022-12-31,36
2023,23-UF-KEN-59685,4,8,3,5;7;6;11;4;2;3,8001346.0000,2023-06-19,2023-07-03,52
2023,23-UF-ERI-58372,4,8,3,5;1;6;4;3,5002073.0000,2023-05-05,2023-05-15,35
2023,23-RR-DJI-60290,3,8,3,5;4;2,2500000.0000,2023-07-18,2023-07-24,28
