Year,ApplicationCode,EmergencyGroupID,EmergencyTypeID,Budget,WindowID,FirstProjectApprovedDate,LastProjectApprovedDate,CountryID
2020,20-RR-PSE-41231,1,19,22293277.0,3,2020-03-20,2020-03-20,73
2020,20-RR-RWA-43884,3,6,1000000.0,3,2020-07-20,2020-07-22,81
2020,20-RR-SDN-40765,5,35,99874841.0,3,2020-02-18,2020-02-28,80
2020,20-RR-SDN-46213,1,16,3500000.0,3,2020-12-30,2020-12-31,80
2020,20-RR-SLV-43848,3,5,2999884.0,3,2020-07-08,2020-07-09,34
2020,20-RR-SOA-45759,3,13,2000000.0,3,2020-11-23,2020-11-23,110
2020,20-RR-SOM-43194,3,6,7100529.0,3,2020-05-29,2020-06-04,87
2020,20-RR-SOM-44036,3,8,14990014.0,3,2020-07-15,2020-07-17,87
2020,20-RR-SSD-40943,1,19,16859798.0,3,2020-03-13,2020-03-19,88
2020,20-RR-SSD-45085,3,6,9739548.0,3,2020-10-29,2020-11-04,88
2020,20-RR-SYR-40986,1,16,29995744.0,3,2020-02-14,2020-02-17,91
2020,20-RR-TCD-44607,1,16,4505172.0,3,2020-08-26,2020-09-02,19
2020,20-RR-UGA-40553,3,6,3951312.0,3,2020-01-17,2020-01-30,97
2020,20-RR-VNM-45780,3,6,2999889.0,3,2020-11-25,2020-11-25,104
2020,20-RR-VUT-42734,3,5,2605385.0,3,2020-05-05,2020-05-12,101
2020,20-RR-YEM-46393,1,16,30000000.0,3,2020-12-31,2020-12-31,105
2020,20-RR-ZWE-40612,3,8,14894023.0,3,2020-02-11,2020-02-14,107
2020,20-RR-ZWE-42705,1,19,19999113.0,3,2020-04-28,2020-04-28,107
2020,20-UF-AFG-45288,1,33,12999965.0,4,2020-10-29,2020-10-30,1
2020,20-UF-BDI-44781,1,16,5000231.0,4,2020-11-12,2020-11-17,14
2020,20-UF-BFA-45133,1,16,6001148.0,4,2020-11-16,2020-11-17,13
2020,20-UF-COD-40870,1,16,29983890.0,4,2020-03-30,2020-04-14,27
2020,20-UF-COL-44671,1,19,5000000.0,4,2020-11-18,2020-12-01,22
2020,20-UF-GTM-40784,3,8,4993677.0,4,2020-03-18,2020-04-03,42
2020,20-UF-HND-40782,3,8,5000038.0,4,2020-03-09,2020-03-31,46
2020,20-UF-HTI-40821,5,35,6999405.0,4,2020-03-12,2020-03-12,45
2020,20-UF-HTI-45128,5,35,5000000.0,4,2020-11-12,2020-11-24,45
2020,20-UF-JOR-40861,1,16,6000400.0,4,2020-03-06,2020-03-10,51
2020,20-UF-LBN-40772,1,19,12988434.0,4,2020-03-05,2020-03-05,55
2020,20-UF-MOZ-45117,1,16,6749827.0,4,2020-10-21,2020-10-29,66
2020,20-UF-MOZ-45117,2,9,250061.0,4,2020-10-21,2020-10-29,66
2020,20-UF-MRT-40776,3,8,5999380.0,4,2020-02-28,2020-03-05,63
2020,20-UF-NER-40771,1,16,10951371.0,4,2020-03-20,2020-03-30,71
2020,20-UF-NGA-45132,1,16,13001946.0,4,2020-10-29,2020-11-05,72
2020,20-UF-PAK-45168,3,8,5974274.0,4,2020-10-20,2020-11-10,74
2020,20-UF-PRK-41744,5,35,4999689.0,4,2020-06-04,2020-06-04,26
2020,20-UF-SYR-40845,1,16,24887327.0,4,2020-03-12,2020-03-18,91
2020,20-UF-TCD-40769,1,16,12020162.0,4,2020-02-28,2020-03-18,19
2020,20-UF-UGA-45310,1,16,4399336.0,4,2020-11-10,2020-11-19,97
2020,20-UF-UGA-45310,2,9,600000.0,4,2020-11-10,2020-11-19,97
2020,20-UF-YEM-45000,1,33,34999937.0,4,2020-11-05,2020-11-05,105
2021,20-RR-ETH-46461,3,8,6783198.0,3,2020-12-24,2021-04-09,36
2021,20-RR-GLB-46341,5,22,25004109.0,3,2021-02-09,2021-02-12,41
2021,20-RR-NGA-46483,1,16,15000005.0,3,2021-01-12,2021-01-12,72
2021,20-RR-SDN-46213,1,16,1500000.0,3,2020-12-30,2021-01-07,80
2021,20-RR-SSD-46432,1,19,7000000.0,3,2021-01-07,2021-01-07,88
2021,21-RR-AFG-47407,3,8,14998459.0,3,2021-04-23,2021-05-05,1
2021,21-RR-AFG-49269,1,19,20227501.0,3,2021-10-07,2021-10-26,1
2021,21-RR-AFG-49422,1,19,45000000.0,3,2021-10-13,2021-10-13,1
2021,21-RR-AGO-48651,3,8,4999561.0,3,2021-08-27,2021-08-27,3
2021,21-RR-ARM-46814,1,19,2000598.0,3,2021-01-26,2021-01-29,5
2021,21-RR-AZE-46781,1,19,1999227.0,3,2021-01-27,2021-02-02,111
2021,21-RR-BDI-48293,3,6,1500010.0,3,2021-06-25,2021-07-01,14
2021,21-RR-BFA-48377,1,16,4009478.0,3,2021-07-13,2021-07-21,13
2021,21-RR-BFA-50782,1,16,5000015.0,3,2021-12-27,2021-12-27,13
2021,21-RR-BGD-47273,5,34,13974469.0,3,2021-04-15,2021-04-20,7
2021,21-RR-CAF-47075,1,16,8000183.0,3,2021-04-06,2021-04-06,18
2021,21-RR-COD-46697,1,16,6998971.0,3,2021-01-18,2021-01-19,27
2021,21-RR-COD-47069,2,30,4013391.0,3,2021-04-01,2021-04-05,27
2021,21-RR-COD-47552,1,32,1500000.0,3,2021-05-25,2021-05-25,27
2021,21-RR-COD-48131,2,9,1197576.0,3,2021-06-17,2021-06-18,27
2021,21-RR-COL-49434,3,6,2006312.0,3,2021-10-19,2021-10-21,22
2021,21-RR-ETH-47841,1,33,14831914.0,3,2021-06-04,2021-06-08,36
2021,21-RR-ETH-47847,3,8,4978858.0,3,2021-05-21,2021-06-08,36
2021,21-RR-ETH-50320,1,33,20000028.0,3,2021-12-29,2021-12-31,36
2021,21-RR-ETH-50321,3,8,4987750.0,3,2021-12-02,2021-12-02,36
2021,21-RR-FJI-46848,3,5,500000.0,3,2021-02-02,2021-02-02,37
2021,21-RR-GIN-47052,2,30,6000001.0,3,2021-03-17,2021-03-22,43
2021,21-RR-GNQ-47143,5,34,994464.0,3,2021-04-09,2021-04-09,112
2021,21-RR-HTI-48351,1,33,998966.0,3,2021-07-08,2021-07-08,45
2021,21-RR-HTI-48843,3,1,7872943.0,3,2021-08-31,2021-09-08,45
2021,21-RR-HTI-49281,3,1,4011303.0,3,2021-09-30,2021-10-06,45
2021,21-RR-KEN-49369,3,8,5001019.0,3,2021-10-15,2021-10-19,52
2021,21-RR-LBN-48999,5,35,3998359.0,3,2021-09-10,2021-09-10,55
2021,21-RR-MMR-49467,1,16,10032677.0,3,2021-10-13,2021-10-19,67
2021,21-RR-MOZ-47724,1,16,5020620.0,3,2021-06-02,2021-06-07,66
2021,21-RR-NER-49530,2,9,3499999.0,3,2021-10-07,2021-10-08,71
2021,21-RR-NER-49645,1,16,5000001.0,3,2021-10-12,2021-10-19,71
2021,21-RR-NGA-49477,2,9,6004803.0,3,2021-10-21,2021-10-22,72
2021,21-RR-NPL-48553,3,6,3202301.0,3,2021-08-13,2021-08-13,69
2021,21-RR-PHL-50868,3,5,11974601.0,3,2021-12-31,2021-12-31,78
2021,21-RR-PSE-48023,1,19,4498475.0,3,2021-06-04,2021-06-14,73
2021,21-RR-SDN-47060,1,16,4999194.0,3,2021-04-20,2021-04-21,80
2021,21-RR-SOM-47079,3,8,7000046.0,3,2021-04-23,2021-05-03,87
2021,21-RR-SOM-47081,3,8,20001256.0,3,2021-04-26,2021-05-03,87
2021,21-RR-SOM-50275,3,8,8000000.0,3,2021-11-30,2021-12-06,87
2021,21-RR-SSD-47076,1,19,10000359.0,3,2021-04-26,2021-04-27,88
2021,21-RR-SSD-50353,3,6,12909258.0,3,2021-12-13,2021-12-13,88
2021,21-RR-VCT-47490,3,2,1000000.0,3,2021-05-05,2021-05-05,218
2021,21-RR-WAF-47074,2,30,4999236.0,3,2021-04-05,2021-04-05,250
2021,21-RR-YEM-47057,1,33,39994817.0,3,2021-05-21,2021-05-27,105
2021,21-UF-AFG-48806,1,19,12499902.0,4,2021-09-01,2021-09-29,1
2021,21-UF-BFA-48496,1,16,7000021.0,4,2021-09-24,2021-09-28,13
2021,21-UF-CMR-48777,1,16,4998919.0,4,2021-09-15,2021-09-15,16
2021,21-UF-COD-48617,1,33,22058073.0,4,2021-10-21,2021-11-03,27
2021,21-UF-ETH-48493,1,33,13000000.0,4,2021-09-29,2021-10-12,36
2021,21-UF-MDG-48482,3,8,8000000.0,4,2021-08-25,2021-08-25,59
2021,21-UF-MOZ-48903,1,16,5500958.0,4,2021-09-28,2021-10-28,66
2021,21-UF-NGA-48616,1,16,12495302.0,4,2021-09-15,2021-10-29,72
2021,21-UF-SSD-48521,1,33,12441721.0,4,2021-09-01,2021-10-21,88
2021,21-UF-SYR-48603,1,33,22000747.0,4,2021-09-29,2021-11-16,91
2021,21-UF-TCD-48490,1,16,7001065.0,4,2021-08-24,2021-09-08,19
2021,21-UF-VEN-48704,5,35,7999993.0,4,2021-08-23,2021-09-02,102
2022,22-RR-AFG-54169,3,1,10000000.0,3,2022-07-07,2022-07-12,1
2022,22-RR-BDI-54064,2,14,1001000.0,3,2022-07-07,2022-07-12,14
2022,22-RR-BDI-56560,3,8,3500007.0,3,2022-12-30,2022-12-31,14
2022,22-RR-BFA-53665,5,35,6000039.0,3,2022-06-15,2022-06-17,13
2022,22-RR-BGD-54477,3,6,5000013.0,3,2022-07-25,2022-08-01,7
2022,22-RR-CAF-53935,1,33,15000495.0,3,2022-07-05,2022-07-11,18
2022,22-RR-CMR-52854,2,9,1720495.0,3,2022-05-18,2022-05-25,16
2022,22-RR-COD-53127,2,30,2000002.0,3,2022-05-23,2022-05-27,27
2022,22-RR-COD-54660,1,16,12998485.0,3,2022-08-23,2022-08-24,27
2022,22-RR-COD-55354,2,9,2000011.0,3,2022-10-03,2022-10-10,27
2022,22-RR-COD-57067,1,16,10000009.0,3,2022-12-31,2022-12-31,27
2022,22-RR-COL-52811,1,33,3000513.0,3,2022-05-06,2022-05-09,22
2022,22-RR-COL-54690,3,6,2004856.0,3,2022-08-17,2022-08-17,22
2022,22-RR-CUB-55712,3,5,7827734.0,3,2022-10-18,2022-10-21,25
2022,22-RR-DJI-53179,3,8,2001741.0,3,2022-05-27,2022-06-07,28
2022,22-RR-ERI-53046,3,8,4007829.0,3,2022-05-19,2022-05-23,35
2022,22-RR-ETH-52743,3,8,11999748.0,3,2022-06-07,2022-06-14,36
2022,22-RR-ETH-56128,2,9,3999808.0,3,2022-11-28,2022-11-29,36
2022,22-RR-ETH-56719,3,8,10003652.0,3,2022-12-31,2022-12-31,36
2022,22-RR-GMB-54900,3,6,1001643.0,3,2022-08-26,2022-08-26,38
2022,22-RR-HTI-54830,1,33,5000018.0,3,2022-09-07,2022-09-07,45
2022,22-RR-HTI-55716,2,9,7038539.0,3,2022-10-20,2022-10-27,45
2022,22-RR-KEN-52746,3,8,4000000.0,3,2022-05-18,2022-05-26,52
2022,22-RR-KGZ-55989,1,16,1010290.0,3,2022-11-02,2022-11-02,53
2022,22-RR-LBN-56227,2,9,5000000.0,3,2022-11-29,2022-11-29,55
2022,22-RR-LKA-54074,5,35,4999988.0,3,2022-07-05,2022-07-14,89
2022,22-RR-MDG-51622,3,6,4480519.0,3,2022-03-11,2022-03-16,59
2022,22-RR-MLI-51054,3,8,9999992.0,3,2022-01-25,2022-01-27,61
2022,22-RR-MLI-53741,3,8,8000003.0,3,2022-06-23,2022-06-28,61
2022,22-RR-MLI-54124,1,16,3999999.0,3,2022-07-14,2022-07-18,61
2022,22-RR-MOZ-52564,3,5,4018682.0,3,2022-04-07,2022-04-13,66
2022,22-RR-MOZ-55016,1,16,4889195.0,3,2022-09-21,2022-09-23,66
2022,22-RR-MRT-53067,1,16,4000001.0,3,2022-06-02,2022-06-03,63
2022,22-RR-MWI-51466,3,6,2999997.0,3,2022-02-17,2022-02-25,60
2022,22-RR-MWI-55260,2,9,1000000.0,3,2022-09-30,2022-09-30,60
2022,22-RR-NER-53587,5,35,7999999.0,3,2022-06-15,2022-06-15,71
2022,22-RR-NER-54991,3,8,9513802.0,3,2022-09-07,2022-09-21,71
2022,22-RR-NGA-52749,1,33,15000000.0,3,2022-05-18,2022-05-19,72
2022,22-RR-NGA-56022,3,6,5493668.0,3,2022-11-09,2022-11-10,72
2022,22-RR-NPL-53977,3,6,3186691.0,3,2022-10-02,2022-10-02,69
2022,22-RR-PAK-54917,3,6,10071433.0,3,2022-08-30,2022-09-14,74
2022,22-RR-SDN-52762,3,8,20000094.0,3,2022-05-13,2022-05-13,80
2022,22-RR-SDN-55370,3,6,6001611.0,3,2022-10-05,2022-10-07,80
2022,22-RR-SOM-51068,3,8,17003221.0,3,2022-01-20,2022-01-24,87
2022,22-RR-SOM-52744,3,8,14000043.0,3,2022-05-25,2022-05-26,87
2022,22-RR-SOM-55116,3,8,9999804.0,3,2022-09-07,2022-09-07,87
2022,22-RR-SOM-56717,1,16,7000001.0,3,2022-12-31,2022-12-31,87
2022,22-RR-SSD-52708,1,16,10016221.0,3,2022-04-27,2022-04-27,88
2022,22-RR-SSD-52756,1,33,15000028.0,3,2022-05-25,2022-05-27,88
2022,22-RR-SSD-52855,3,6,14990010.0,3,2022-05-16,2022-05-18,88
2022,22-RR-TCD-50983,1,32,6000065.0,3,2022-01-25,2022-02-01,19
2022,22-RR-TCD-53949,5,35,8000000.0,3,2022-06-29,2022-07-11,19
2022,22-RR-TCD-55359,3,6,9000394.0,3,2022-09-29,2022-11-28,19
2022,22-RR-TON-51406,3,2,1000600.0,3,2022-02-15,2022-02-15,235
2022,22-RR-UGA-53777,3,8,4000000.0,3,2022-06-28,2022-06-30,97
2022,22-RR-UGA-55796,2,30,3000000.0,3,2022-11-07,2022-11-07,97
2022,22-RR-UKR-51803,1,33,60503889.0,3,2022-03-02,2022-03-18,98
2022,22-RR-YEM-51296,1,16,19997389.0,3,2022-02-11,2022-02-25,105
2022,22-RR-YEM-52742,5,35,20000624.0,3,2022-05-20,2022-05-25,105
2022,22-RR-ZWE-55485,2,10,1508647.0,3,2022-10-19,2022-10-19,107
2022,22-UF-AGO-51281,3,8,6000000.0,4,2022-03-08,2022-03-09,3
2022,22-UF-BFA-52240,1,16,10122089.0,4,2022-04-28,2022-04-28,13
2022,22-UF-BGD-56290,1,32,9000000.0,4,2022-12-16,2022-12-27,7
2022,22-UF-CMR-55966,1,16,6000109.0,4,2022-12-16,2022-12-27,16
2022,22-UF-COD-51517,1,16,23007509.0,4,2022-03-11,2022-03-17,27
2022,22-UF-DZA-55677,1,32,3000120.0,4,2022-11-28,2022-11-28,2
2022,22-UF-HND-51277,5,35,4994779.0,4,2022-03-07,2022-03-08,46
2022,22-UF-HTI-51266,3,1,7957886.0,4,2022-02-28,2022-03-10,45
2022,22-UF-KEN-51254,3,8,6000001.0,4,2022-02-25,2022-03-08,52
2022,22-UF-LBN-51494,5,35,8002513.0,4,2022-03-04,2022-03-07,55
2022,22-UF-MDG-52486,3,8,7059596.0,4,2022-03-28,2022-03-30,59
2022,22-UF-MLI-55394,1,16,7000009.0,4,2022-12-09,2022-12-13,61
2022,22-UF-MMR-51342,1,16,12002670.0,4,2022-03-09,2022-03-16,67
2022,22-UF-MMR-56292,1,16,10000901.0,4,2022-12-20,2022-12-22,67
2022,22-UF-MOZ-55427,1,16,4999997.0,4,2022-12-15,2022-12-16,66
2022,22-UF-NER-51060,3,8,9998659.0,4,2022-01-31,2022-02-02,71
2022,22-UF-NGA-55396,1,16,500000.0,4,2022-09-28,2022-10-03,72
2022,22-UF-NGA-55396,1,33,9500000.0,4,2022-09-28,2022-10-03,72
2022,22-UF-SDN-51627,1,19,19945752.0,4,2022-03-16,2022-03-25,80
2022,22-UF-SSD-55400,3,6,13999464.0,4,2022-12-29,2022-12-31,88
2022,22-UF-SYR-52447,1,19,24976355.0,4,2022-04-21,2022-04-22,91
2022,22-UF-TCD-51209,1,16,9999375.0,4,2022-02-22,2022-03-04,19
2022,22-UF-UGA-55426,1,32,8000000.0,4,2022-12-14,2022-12-15,97
2022,22-UF-VEN-55398,5,22,7999999.0,4,2022-12-28,2022-12-30,102
2022,22-UF-YEM-55728,1,16,20033355.0,4,2022-12-31,2022-12-31,105
2022,23-RR-COD-57035,2,9,752251.0,3,2022-12-31,2022-12-31,27
2023,23-RR-AFG-58635,1,19,17999811.0,3,2023-05-19,2023-05-19,1
2023,23-RR-AFG-61441,3,1,5000331.0,3,2023-11-02,2023-11-10,1
2023,23-RR-AFG-61962,1,16,10009839.0,3,2023-12-11,2023-12-13,1
2023,23-RR-ARM-61419,1,16,3997630.0,3,2023-11-03,2023-11-03,5
2023,23-RR-BFA-58638,1,33,9010873.0,3,2023-05-19,2023-05-24,13
2023,23-RR-BGD-58201,1,32,3000000.0,3,2023-04-11,2023-04-20,7
2023,23-RR-BGD-59459,3,5,3000000.0,3,2023-06-14,2023-06-19,7
2023,23-RR-BGD-61081,3,6,4000000.0,3,2023-09-22,2023-09-25,7
2023,23-RR-CAF-59117,1,32,3999997.0,3,2023-07-03,2023-07-06,18
2023,23-RR-COD-59790,2,9,750049.0,3,2023-07-07,2023-07-12,27
2023,23-RR-COD-60157,1,16,12999969.0,3,2023-08-07,2023-09-01,27
2023,23-RR-COD-61580,1,16,10000001.0,3,2023-12-06,2023-12-20,27
2023,23-RR-DJI-60290,3,8,2500000.0,3,2023-07-18,2023-07-24,28
2023,23-RR-EGY-59027,1,32,5000105.0,3,2023-06-14,2023-06-27,33
2023,23-RR-EGY-62170,1,16,799998.0,3,2023-11-30,2023-11-30,33
2023,23-RR-ETH-60298,1,32,5000000.0,3,2023-07-28,2023-08-10,36
2023,23-RR-ETH-61597,1,16,7500002.0,3,2023-12-05,2023-12-11,36
2023,23-RR-ETH-62428,3,6,8000001.0,3,2023-12-31,2023-12-31,36
2023,23-RR-HTI-58640,1,33,9000001.0,3,2023-05-11,2023-05-18,45
2023,23-RR-HTI-58784,1,33,8989405.0,3,2023-07-03,2023-07-06,45
2023,23-RR-IRN-57612,3,1,1000020.0,3,2023-03-08,2023-03-08,50
2023,23-RR-LBY-61258,3,6,10000000.0,3,2023-09-22,2023-10-04,58
2023,23-RR-MDG-62409,3,8,4000000.0,3,2023-12-21,2023-12-26,59
2023,23-RR-MLI-59078,1,16,7000000.0,3,2023-05-31,2023-06-01,61
2023,23-RR-MMR-59095,3,5,10000614.0,3,2023-06-08,2023-06-16,67
2023,23-RR-MMR-62123,1,16,7006092.0,3,2023-12-31,2023-12-31,67
2023,23-RR-MOZ-57965,3,5,9995213.0,3,2023-04-05,2023-04-13,66
2023,23-RR-MWI-57751,2,9,4300022.0,3,2023-03-17,2023-03-17,60
2023,23-RR-MWI-58010,3,5,5500000.0,3,2023-03-30,2023-04-03,60
2023,23-RR-NGA-58762,1,33,9000000.0,3,2023-06-02,2023-06-07,72
2023,23-RR-PAN-60204,1,16,3545672.0,3,2023-07-18,2023-07-21,203
2023,23-RR-PER-58436,3,6,6867917.0,3,2023-05-15,2023-05-17,77
2023,23-RR-PSE-61504,1,33,12000000.0,3,2023-10-27,2023-12-26,73
2023,23-RR-RWA-59581,3,6,1500000.0,3,2023-06-29,2023-07-10,81
2023,23-RR-SDN-59902,1,33,21996626.0,3,2023-07-11,2023-08-01,80
2023,23-RR-SDN-61031,1,16,19999945.0,3,2023-11-15,2023-11-24,80
2023,23-RR-SOM-58759,3,8,18000000.0,3,2023-06-05,2023-06-15,87
2023,23-RR-SOM-61671,3,6,10000009.0,3,2023-11-07,2023-11-07,87
2023,23-RR-SSD-58763,3,6,15999991.0,3,2023-06-23,2023-06-29,88
2023,23-RR-SSD-59113,1,32,8000000.0,3,2023-06-14,2023-06-15,88
2023,23-RR-SSD-61026,1,32,10000018.0,3,2023-09-19,2023-09-20,88
2023,23-RR-SYR-57627,3,1,15000000.0,3,2023-02-17,2023-02-19,91
2023,23-RR-TCD-58478,1,32,14003058.0,3,2023-06-01,2023-07-21,19
2023,23-RR-TUR-57543,3,1,10200241.0,3,2023-02-16,2023-02-16,96
2023,23-RR-VUT-58018,3,5,1703281.0,3,2023-04-04,2023-04-10,101
2023,23-RR-VUT-61859,3,5,1060000.0,3,2023-11-27,2023-11-27,101
2023,23-RR-YEM-58641,1,19,18000658.0,3,2023-05-22,2023-05-26,105
2023,23-RR-ZWE-59553,2,9,996521.0,3,2023-06-26,2023-06-30,107
2023,23-RR-ZWE-62402,3,8,4999538.0,3,2023-12-31,2023-12-31,107
2023,23-UF-AFG-58643,6,27,17000006.0,4,2023-12-26,2023-12-31,1
2023,23-UF-AFG-58643,3,7,3612118.0,4,2023-12-26,2023-12-31,1
2023,23-UF-BFA-61196,1,16,9641844.0,4,2023-12-23,2023-12-31,13
2023,23-UF-BGD-61195,1,16,8000000.0,4,2023-12-05,2023-12-14,7
2023,23-UF-CAF-61198,1,16,500000.0,4,2023-12-26,2023-12-31,18
2023,23-UF-CAF-61198,6,27,6500000.0,4,2023-12-26,2023-12-31,18
2023,23-UF-CMR-61197,1,16,349999.0,4,2023-12-26,2023-12-31,16
2023,23-UF-CMR-61197,6,27,6000000.0,4,2023-12-26,2023-12-31,16
2023,23-UF-COD-58374,1,16,22012795.0,4,2023-05-12,2023-05-19,27
2023,23-UF-COL-58584,1,33,6525950.0,4,2023-06-14,2023-06-19,22
2023,23-UF-ERI-58372,3,8,5002073.0,4,2023-05-05,2023-05-15,35
2023,23-UF-ETH-58632,3,8,23000000.0,4,2023-06-29,2023-07-03,36
2023,23-UF-HND-58588,5,35,6499852.0,4,2023-05-22,2023-05-31,46
2023,23-UF-HTI-61199,6,27,8289993.0,4,2023-12-26,2023-12-31,45
2023,23-UF-KEN-59685,3,8,8001346.0,4,2023-06-19,2023-07-03,52
2023,23-UF-LBN-58633,5,35,8000000.0,4,2023-06-02,2023-06-16,55
2023,23-UF-MDG-58290,3,5,8499950.0,4,2023-04-19,2023-04-25,59
2023,23-UF-MLI-61202,1,16,1015000.0,4,2023-12-22,2023-12-23,61
2023,23-UF-MLI-61202,6,27,6985000.0,4,2023-12-22,2023-12-23,61
2023,23-UF-MMR-61204,6,27,9394583.0,4,2023-12-14,2023-12-31,67
2023,23-UF-MOZ-61203,1,32,6800000.0,4,2023-12-22,2023-12-31,66
2023,23-UF-MWI-61200,3,5,4000000.0,4,2023-12-14,2023-12-14,60
2023,23-UF-PAK-58562,3,6,6484314.0,4,2023-05-24,2023-05-30,74
2023,23-UF-PSE-61205,1,33,6700000.0,4,2023-10-25,2023-12-31,73
2023,23-UF-SDN-58642,1,16,18085493.0,4,2023-05-12,2023-06-02,80
2023,23-UF-SYR-58385,1,16,3000000.0,4,2023-04-27,2023-05-03,91
2023,23-UF-SYR-58385,3,1,22000000.0,4,2023-04-27,2023-05-03,91
2023,23-UF-TCD-58434,3,6,9000594.0,4,2023-05-10,2023-05-19,19
2023,23-UF-UGA-61206,1,32,6500001.0,4,2023-12-20,2023-12-31,97
2023,23-UF-VEN-61207,6,27,8245002.0,4,2023-12-19,2023-12-31,102
2023,23-UF-YEM-61208,1,16,20000269.0,4,2023-11-16,2023-12-20,105
2024,24-RR-AGO-64769,3,8,2997820.0,3,2024-06-03,2024-06-07,3
2024,24-RR-BDI-65155,3,6,2500773.0,3,2024-06-12,2024-06-25,14
2024,24-RR-BFA-65175,1,33,5000007.0,3,2024-06-11,2024-06-21,13
2024,24-RR-BGD-63521,3,5,7415323.0,3,2024-06-05,2024-06-07,7
2024,24-RR-BGD-65078,3,6,6197151.0,3,2024-07-04,2024-07-04,7
2024,24-RR-COD-63589,3,6,5979538.0,3,2024-02-29,2024-03-05,27
2024,24-RR-COG-63364,3,6,3596823.0,3,2024-02-07,2024-02-08,79
2024,24-RR-COM-64823,2,9,999950.0,3,2024-05-24,2024-05-31,23
2024,24-RR-ETH-63876,3,8,17000001.0,3,2024-03-11,2024-03-13,36
2024,24-RR-HTI-64320,1,33,12000000.0,3,2024-04-25,2024-05-03,45
2024,24-RR-KEN-64873,3,6,3000141.0,3,2024-05-29,2024-05-29,52
2024,24-RR-MDG-64484,3,5,3000000.0,3,2024-04-30,2024-05-06,59
2024,24-RR-MLI-64753,1,16,11000014.0,3,2024-05-15,2024-05-15,61
2024,24-RR-MNG-64493,3,7,1550025.0,3,2024-04-25,2024-04-25,65
2024,24-RR-MOZ-62928,2,9,1500000.0,3,2024-01-16,2024-01-16,66
2024,24-RR-MOZ-64298,1,16,6000001.0,3,2024-04-16,2024-04-17,66
2024,24-RR-MRT-63535,1,32,2999982.0,3,2024-02-21,2024-02-21,63
2024,24-RR-MWI-64768,3,8,1995676.0,3,2024-05-30,2024-06-03,60
2024,24-RR-NPL-65081,3,6,3407583.0,3,2024-09-29,2024-09-29,69
2024,24-RR-SDN-63674,1,33,14998358.0,3,2024-02-28,2024-03-11,80
2024,24-RR-SOM-64580,2,9,1999315.0,3,2024-05-02,2024-05-02,87
2024,24-RR-SSD-63318,1,16,10000000.0,3,2024-01-30,2024-01-31,88
2024,24-RR-TLS-63168,3,8,2070819.0,3,2024-01-25,2024-01-25,93
2024,24-RR-YEM-64129,1,19,7000000.0,3,2024-03-15,2024-03-15,105
2024,24-RR-ZMB-63502,2,9,2528290.0,3,2024-02-21,2024-02-22,106
2024,24-RR-ZMB-64631,3,8,5502556.0,3,2024-05-10,2024-05-15,106
2024,24-RR-ZWE-64774,3,8,3000727.0,3,2024-06-12,2024-06-12,107
2024,24-UF-COD-64076,1,16,20708962.0,4,2024-05-06,2024-08-14,27
2024,24-UF-HND-64078,5,35,6392670.0,4,2024-05-07,2024-08-06,46
2024,24-UF-LBN-64069,1,16,9000001.0,4,2024-05-22,2024-06-18,55
2024,24-UF-NER-64077,1,16,10576460.0,4,2024-05-30,2024-08-12,71
2024,24-UF-SDN-64063,1,16,26212229.0,4,2024-04-16,2024-08-19,80
2024,24-UF-SYR-64075,1,33,20650000.0,4,2024-08-06,2024-08-20,91
2024,24-UF-TCD-64070,1,16,15399236.0,4,2024-06-03,2024-07-11,19
2024,CERF-BDI-24-UF-1406,3,6,5992935.379999999,4,2024-12-23,2024-12-31,14
2024,CERF-BFA-24-UF-1410,1,33,11000015.19,4,2024-12-10,2024-12-16,13
2024,CERF-BGD-24-RR-1421,3,6,4000001.91,3,2024-09-25,2024-09-25,7
2024,CERF-CMR-24-RR-1427,3,6,4000021.0,3,2024-11-07,2024-11-08,16
2024,CERF-CUB-24-RR-1430,3,5,3499569.0400000005,3,2024-11-08,2024-11-13,25
2024,CERF-CUB-24-RR-1432,3,5,5999887.880000001,3,2024-11-25,2024-12-02,25
2024,CERF-EGY-24-RR-1439,1,32,6001230.9399999995,3,2024-12-31,2024-12-31,33
2024,CERF-ERI-24-RR-1442,3,13,500088.04,3,2024-12-31,2024-12-31,35
2024,CERF-ETH-24-RR-1397,3,8,10000233.52,3,2024-10-31,2024-11-19,36
2024,CERF-GIN-24-RR-1433,3,6,2499806.5,3,2024-12-12,2024-12-19,43
2024,CERF-GRD-24-RR-1393,3,5,1500000.45,3,2024-07-29,2024-08-13,158
2024,CERF-HTI-24-UF-1415,1,33,10493765.97,4,2024-12-26,2024-12-31,45
2024,CERF-JAM-24-RR-1392,3,5,2498399.87,3,2024-07-15,2024-07-25,171
2024,CERF-LSO-24-RR-1418,3,8,1998196.29,3,2024-10-08,2024-10-10,56
2024,CERF-MDG-24-RR-1403,3,13,1000000.0,3,2024-09-26,2024-09-26,59
2024,CERF-MLI-24-UF-1407,1,33,12750666.45,4,2024-12-16,2024-12-18,61
2024,CERF-MMR-24-RR-1423,3,6,3999992.66,3,2024-10-14,2024-10-16,67
2024,CERF-MOZ-24-RR-1440,3,5,3999969.79,3,2024-12-31,2024-12-31,66
2024,CERF-MOZ-24-UF-1409,3,8,8150001.46,4,2024-12-10,2024-12-23,66
