allocationYear,fundId,clusterId,ClusterCBPFCERFId,partnerTypeId,partnerCode,projectList,budget
2017,109,7,7,3,3,2173,507002.0
2017,109,7,7,3,6,2169,500121.0
2017,109,10,10,3,11,2167,472674.0
2017,109,10,10,3,4,2175,699987.0
2017,109,10,10,3,6,2170,500332.0
2017,109,11,11,3,4,2177,1200000.0
2017,109,12,20,3,2,2171,600010.0
2017,109,3,3,3,4,2109,1525595.0
2017,109,4,19,3,11,2113,1571826.0
2017,109,4,19,3,7,2112,1572472.0
2017,109,6,17,3,5,2105,2077500.0
2017,109,6,18,3,2,2104,4324678.0
2017,109,7,7,3,3,2111,1447999.0
2017,109,7,7,3,4,2107,1007405.0
2017,109,7,7,3,6,2116,858279.0
2017,109,9,9,3,4,2106,1902005.0
2017,109,10,10,3,11,2114,1200564.0
2017,109,10,10,3,4,2110,500000.0
2017,109,10,10,3,6,2115,662837.0
2017,109,11,11,3,4,2108,3345997.0
2017,109,3,3,3,4,2411,1177767.0
2017,109,4,19,3,7,2415,699999.0
2017,109,6,18,3,2,2417,4499671.0
2017,109,7,7,3,3,2419,1250001.0
2017,109,9,9,3,2,2418,1704528.0
2017,109,9,9,3,4,2410,1696958.0
2017,109,10,10,3,6,2413,300000.0
2017,109,11,11,3,4,2412,741052.0
2017,109,11,11,3,7,2416,500000.0
2017,109,13,21,3,11,2414,1600007.0
2017,109,3,3,3,4,2069,599904.0
2017,109,4,19,3,11,2078,350000.0
2017,109,4,19,3,7,2066,350000.0
2017,109,6,17,3,5,2064,4000000.0
2017,109,6,18,3,2,2075,3500750.0
2017,109,7,7,3,3,2076,400000.0
2017,109,7,7,3,4,2070,699999.0
2017,109,7,7,3,7,2065,400000.0
2017,109,9,9,3,2,2074,1750000.0
2017,109,9,9,3,4,2077,1550001.0
2017,109,10,10,3,4,2072,200000.0
2017,109,10,10,3,6,2068,195179.0
2017,109,11,11,3,4,2071,2063461.0
2017,109,11,11,3,7,2067,1150000.0
2017,109,12,20,3,2,2073,750000.0
2017,109,2,2,3,1,2145,400000.0
2017,109,6,17,3,5,2143,600001.0
2017,109,6,18,3,2,2150,5200002.0
2017,109,7,7,3,3,2151,300000.0
2017,109,10,10,3,17,2149,351512.0
2017,109,10,10,3,6,2146,900001.0
2017,109,11,11,3,7,2144,400000.0
2017,109,13,21,3,11,2147,4651651.0
2017,109,13,21,3,4,2148,2183537.0
2018,1,4,4,1,18283.298,10484##11273##11292,2810400.1
2018,1,4,4,1,31200.8455,10481##11279,1841189.3
2018,1,4,4,1,68959.8305,11280,236088.76
2018,1,4,4,1,69357.2935,11271,309013.62
2018,1,4,4,1,77107.822,10483##11284,1153220.29
2018,1,4,4,2,65581.395,11276,422977.42
2018,1,4,4,2,66376.321,11278,315264.64
2018,1,4,4,2,77704.0165,10485##11277,1002154.0800000001
2018,1,4,4,3,13116.279,11275,250000.0
2018,1,4,4,3,28219.873,11282,8758844.05
2018,1,6,6,1,67369.9785,10790,699999.72
2018,1,6,6,1,70350.951,10805,800000.18
2018,1,6,6,3,8346.723,10816,1500000.15
2018,1,7,7,1,66177.5895,10492,258877.69
2018,1,7,7,1,67369.9785,10495,258517.85
2018,1,7,7,1,68164.9045,10491,253121.25
2018,1,7,7,1,70350.951,11415##10482,459000.0
2018,1,7,7,1,73729.3865,11417,270000.01
2018,1,7,7,2,65183.932,11413,245742.5025
2018,1,7,7,2,67767.4415,11412,83949.689
2018,1,7,7,2,72338.266,11418##10487,407535.02839999995
2018,1,7,7,2,75120.507,10486,233753.26
2018,1,7,7,2,75716.7015,11416,259439.1237
2018,1,7,7,2,80287.526,11424,153783.5568
2018,1,7,7,3,30008.4565,11419##10498,1702361.4000000001
2018,1,9,9,1,70350.951,11415,286000.0
2018,1,9,9,2,65183.932,11413,81914.1675
2018,1,9,9,2,67767.4415,11412,162961.161
2018,1,9,9,2,72338.266,11418,44560.5516
2018,1,9,9,2,75716.7015,11416,116559.6063
2018,1,9,9,2,80287.526,11424,180528.5232
2018,1,9,9,3,28418.6045,11421,1009443.17
2018,1,11,11,1,70350.951,8807,367000.0
2018,1,11,11,1,73331.9235,11414,500000.32
2018,1,11,11,3,28418.6045,11422,1499990.2
2018,1,12,12,1,68761.099,9487,399871.99
2018,1,12,12,3,29213.5305,9472,836832.42
2018,18,4,4,1,113418.186,8016,298363.0885
2018,18,4,4,3,107477.2334,8010,100000.17
2018,18,7,7,1,101266.2375,8019,79795.25
2018,18,7,7,3,112067.9695,8018,320000.4
2018,18,8,8,1,126380.2644,8014,75000.05
2018,18,10,10,1,113418.186,8016,207337.0615
2018,18,10,10,3,107207.1901,8017,280000.81
2018,18,11,11,1,117738.8788,8021,300000.0
2018,27,3,3,1,205889.6088,10976,362400.0
2018,27,3,3,1,206948.1672,8776,249020.2289
2018,27,3,3,1,208536.0048,10984,343194.606
2018,27,3,3,1,211182.4008,9401,160624.9597
2018,27,3,3,1,218592.3096,11126,296700.0
2018,27,3,3,1,241880.5944,8789,150002.66
2018,27,3,3,1,242409.8736,8908##9302,334463.5
2018,27,3,3,1,296925.6312,8804,579338.66
2018,27,3,3,2,243468.432,8778,640749.17
2018,27,3,3,2,246644.1072,9286,320000.09
2018,27,3,3,2,251407.62,8769,263336.5416
2018,27,3,3,2,270990.9504,11072,299987.34
2018,27,4,4,1,205889.6088,10898##9232,676732.676
2018,27,4,4,1,209065.284,9306##9227,615728.8858
2018,27,4,4,1,213299.5176,8891##9370##10993,1183588.86
2018,27,4,4,1,257758.9704,9408,298445.7525
2018,27,4,4,2,244526.9904,9253,191972.6697
2018,27,4,4,2,246114.828,8774##11002,1284395.9
2018,27,4,4,2,248761.224,8773,378533.9
2018,27,4,4,2,251407.62,9268##9337,957936.52
2018,27,4,4,2,290045.0016,8796,400462.05
2018,27,6,6,1,203243.2128,8819,621215.0
2018,27,6,6,1,205889.6088,10898##9232##10976,1558699.014
2018,27,6,6,1,209065.284,9306##9227,463439.0712
2018,27,6,6,1,213299.5176,8770,630295.0
2018,27,6,6,1,218592.3096,11078,752700.0
2018,27,6,6,1,238704.9192,11092,922303.7296
2018,27,6,6,1,240822.036,9280,340759.15
2018,27,6,6,1,254583.2952,8786##9312,776074.78
2018,27,6,6,1,257758.9704,9408,775958.9565
2018,27,6,6,1,277342.3008,8777,715903.32
2018,27,6,6,2,241351.3152,8779,589420.1
2018,27,6,6,2,244526.9904,9253,127981.7798
2018,27,6,6,2,261993.204,8871,819467.18
2018,27,6,6,2,264110.3208,8792,722160.12
2018,27,6,6,2,265698.1584,8793,700520.51
2018,27,6,6,2,275225.184,8780,288747.64
2018,27,6,6,4,358322.0184,8771,725497.45
2018,27,7,7,1,211182.4008,8887##9401##9403,1461150.544
2018,27,7,7,1,217533.7512,8782,178307.26
2018,27,7,7,1,218592.3096,9386##9368##11126,620190.0
2018,27,7,7,1,227060.7768,8788,177437.0
2018,27,7,7,1,239234.1984,10116##8791##9230##11062,1637293.8650000002
2018,27,7,7,1,240822.036,10902,218413.215
2018,27,7,7,1,257758.9704,9408,119378.301
2018,27,7,7,1,287398.6056,9260,322844.0
2018,27,7,7,1,291632.8392,8956##8899,806107.45352
2018,27,7,7,1,292691.3976,8799,160453.35
2018,27,7,7,1,297984.1896,8805##9354,952600.505
2018,27,7,7,2,243468.432,10136##10899##9357,1599844.7464
2018,27,7,7,2,297454.9104,8808,68765.76
2018,27,8,8,1,209065.284,9306,265247.612
2018,27,8,8,1,288986.4432,11429##8810##8890##9340,1449996.75
2018,27,8,8,2,244526.9904,8855##9253,724137.0504999999
2018,27,8,8,2,265698.1584,11426##11109,628740.21
2018,27,8,8,2,266227.4376,8798##9294,188779.269336
2018,27,8,8,2,294279.2352,11425,250000.0
2018,27,8,8,2,304335.54,10924,180000.75
2018,27,8,8,3,211711.68,8795##9274,471272.87
2018,27,9,9,1,211182.4008,9403,124999.9825
2018,27,9,9,1,218592.3096,8797##9386##9368##11078,1441923.51
2018,27,9,9,1,239234.1984,9230,78718.445
2018,27,9,9,1,240822.036,10902##8775,468411.765
2018,27,9,9,1,242409.8736,9381,146478.1835
2018,27,9,9,1,291632.8392,8899,191919.88648
2018,27,9,9,1,294808.5144,8864##9333,695248.01
2018,27,9,9,1,297984.1896,9354,292322.765
2018,27,9,9,2,258288.2496,8783##11047,1657468.17
2018,27,9,9,2,284752.2096,8784,884852.55
2018,27,9,9,2,297454.9104,8808,378211.68
2018,27,10,10,1,206948.1672,8776,30777.7811
2018,27,10,10,1,208536.0048,10984,228796.404
2018,27,10,10,1,211182.4008,9401##9403,373478.1838
2018,27,10,10,1,218592.3096,8958##9368##11078##11126,1167054.0
2018,27,10,10,1,242409.8736,9381,119845.7865
2018,27,10,10,1,247173.3864,8896,684085.63
2018,27,10,10,2,243468.432,10899,108853.7536
2018,27,10,10,2,245056.2696,8847,115492.38
2018,27,10,10,2,248231.9448,8801,81818.62
2018,27,10,10,2,251407.62,8769,35909.5284
2018,27,10,10,2,255112.5744,8806,360000.54
2018,27,10,10,2,257229.6912,9402,129042.0
2018,27,10,10,2,264110.3208,9347,314064.01
2018,27,10,10,2,270461.6712,10934##9336,387296.99
2018,27,10,10,2,285810.768,9291##11040##11049,970708.4299999999
2018,27,10,10,2,287927.8848,8772,73872.0
2018,27,10,10,3,216475.1928,11110,500000.3
2018,27,10,10,4,358322.0184,10904##11088,402949.68549999996
2018,27,11,11,1,209065.284,9227,120228.801
2018,27,11,11,1,213299.5176,10079##9370##9247##10993,1945150.69
2018,27,11,11,1,217004.472,9252,494344.38
2018,27,11,11,1,218063.0304,8856,478875.0
2018,27,11,11,1,238704.9192,11092,125768.6904
2018,27,11,11,1,260934.6456,10124,210000.0
2018,27,11,11,1,286340.0472,10909,235126.08
2018,27,11,11,1,296925.6312,10128,480000.4
2018,27,11,11,2,243468.432,9357,225012.44
2018,27,11,11,2,245056.2696,8957,235985.08
2018,27,11,11,2,259346.808,10132,200000.85
2018,27,11,11,2,264639.6,8790,111987.27
2018,27,11,11,2,266227.4376,9294,234497.920664
2018,27,11,11,2,270990.9504,8809,46387.06
2018,27,11,11,2,291103.56,9276,970953.96
2018,27,11,11,2,294279.2352,8800,112539.0
2018,27,11,11,2,297454.9104,8808,44206.56
2018,27,11,11,4,358322.0184,10904,160434.3545
2018,27,13,13,1,208536.0048,9718,600000.53
2018,27,13,13,1,209065.284,9653,1499562.3
2018,27,13,13,1,288986.4432,9686,1250078.09
2018,27,13,13,2,258288.2496,9666,1124984.07
2018,27,13,13,3,216475.1928,9684,845556.8
2018,36,3,3,1,1601951.553,10223##10962,569988.01
2018,36,3,3,1,2548672.533,10966,250000.43
2018,36,3,3,1,6345521.937,10277,179717.11
2018,36,4,4,1,1601951.553,10319,250000.0
2018,36,4,4,1,388653.876,10218,550000.03
2018,36,4,4,1,6143720.886,10299##10963,996318.6599999999
2018,36,4,4,1,6173617.338,10264##10957,727411.88
2018,36,4,4,1,6345521.937,10209,1222845.51
2018,36,4,4,1,6983312.913,10330,440108.22
2018,36,4,4,1,7172657.109,10315##11514,3843202.6421999997
2018,36,6,6,1,1601951.553,10950,600000.0
2018,36,6,6,1,6173617.338,10262,350000.0
2018,36,6,6,1,6930994.122,10270,348342.35
2018,36,6,6,1,7172657.109,10952,399973.47
2018,36,6,6,2,3961279.89,10296,400113.66
2018,36,6,6,3,6973347.429,10321,399994.65
2018,36,7,7,1,2548672.533,10269,199999.97
2018,36,7,7,1,6203513.79,10326,166999.86
2018,36,7,7,1,7172657.109,10329##11514,2720001.6043999996
2018,36,7,7,2,3961279.89,10959,159911.11
2018,36,7,7,3,6527392.02,10348##10352,450471.71
2018,36,7,7,3,6577219.44,10325##10337,749911.62
2018,36,7,7,3,6617081.376,10318,1450712.41
2018,36,7,7,3,6659434.683,10236##10344,2557819.8
2018,36,9,9,1,2551163.904,10305,241216.41
2018,36,9,9,1,3771935.694,11565,600000.67
2018,36,9,9,1,6153686.37,10258,475569.29
2018,36,9,9,1,6173617.338,10263,351433.48
2018,36,9,9,1,6203513.79,11506,95641.5
2018,36,9,9,1,6719227.587,11511,169540.78
2018,36,9,9,1,7172657.109,10292##11533,907254.24
2018,36,9,9,1,847066.14,10362,286998.63
2018,36,9,9,2,3961279.89,10285##10961##11548,748622.24
2018,36,9,9,3,6577219.44,10331##11540,4499955.13
2018,36,9,9,3,6637012.344,10301##11551,6000063.92
2018,36,9,9,3,6659434.683,10255##10954##11528,1305270.55
2018,36,10,10,1,1601951.553,10224,500000.05
2018,36,10,10,1,6143720.886,10917,74899.44
2018,36,10,10,1,7172657.109,10295,500000.02
2018,36,10,10,3,6527392.02,10704,320085.9
2018,36,10,10,3,6552305.73,10705,184240.24
2018,36,10,10,3,6577219.44,10846,350613.32
2018,36,10,10,3,6968364.687,11626,192749.8
2018,36,10,10,3,7070510.898,10791,167958.08
2018,36,11,11,1,1601951.553,10307,224563.58
2018,36,11,11,1,6116315.805,10267,400427.48
2018,36,11,11,1,6143720.886,10205,372987.37
2018,36,11,11,1,6345521.937,10208##10317,1075800.0
2018,36,11,11,1,6402823.47,10948,380000.08
2018,36,11,11,1,6930994.122,10233,376349.57
2018,36,11,11,1,7172657.109,10951##11514,3270001.7934
2018,36,11,11,3,6238392.984,10265,275276.76
2018,36,11,11,3,6577219.44,10328##10964,1551159.1
2018,49,7,7,3,12156633.9648,10499,350000.1
2018,49,7,7,3,12312959.8176,10494,2281581.01
2018,51,3,3,1,12179988.2055,11435,600003.04
2018,51,4,4,3,1966191.344,8361,856000.0
2018,51,7,7,2,4111986.705,9615,399997.03
2018,55,4,4,1,1792867.2707,11423,303276.52
2018,55,4,4,1,362150.2467,11420,501600.68
2018,55,4,4,3,12357818.2948,11388,3970322.79
2018,55,7,7,2,5883823.7612,9592,49327.0
2018,55,10,10,2,5883823.7612,9592,49327.0
2018,55,10,10,2,7699045.9854,9594,99997.71
2018,55,10,10,2,7886827.5948,9669,101603.63
2018,55,10,10,3,12357818.2948,8650,499573.37
2018,55,12,12,2,8092493.167,10706,53125.5
2018,67,3,3,1,243903.6046,10370,160735.4
2018,67,3,3,1,5088014.4352,10403,63057.24
2018,67,3,3,1,7872837.87,10358,108000.496
2018,67,4,4,1,5088014.4352,10403,63057.24
2018,67,4,4,1,7872837.87,10358,162000.744
2018,67,6,6,1,5088014.4352,10403,189171.72
2018,67,6,6,1,8348295.5296,10356,249916.43
2018,72,3,3,3,13200774.93,9442,499315.5
2018,72,4,4,1,12237906.615,8244,699997.1900000001
2018,72,4,4,1,12462409.59,9608,306000.0
2018,72,4,4,1,12736802.115,8150,686892.92
2018,72,4,4,3,12517288.095,8233##9430##9600,3394766.9154
2018,72,4,4,3,13140907.47,8307##9612,1233078.28
2018,72,7,7,1,12462409.59,8161##9597,550000.0
2018,72,7,7,1,14647571.88,8279,210000.0
2018,72,7,7,3,13096006.875,9424##9601,801286.35
2018,72,7,7,3,13200774.93,9636,603935.77
2018,72,7,7,3,13365410.445,8207##9212##9441##9598,2551401.63
2018,72,8,8,3,13315520.895,8329,1999680.48
2018,72,9,9,1,12462409.59,8143,220012.37
2018,72,9,9,1,14647571.88,8279,231000.0
2018,72,10,10,3,13096006.875,9367,500770.65
2018,72,10,10,3,13140907.47,8296##8716##8768##9431##9610,1258315.92
2018,72,10,10,3,13200774.93,9599,500653.11
2018,72,10,10,3,14153665.335,9434,199921.58
2018,72,11,11,1,12736802.115,8642,429000.0
2018,72,11,11,1,12941349.27,9602,185000.0
2018,72,11,11,1,14647571.88,8279##9211,619000.0
2018,72,11,11,3,12517288.095,9600,287478.9546
2018,72,11,11,3,13200774.93,8175##8652##9213##9440##9603,2073618.84
2018,73,4,4,1,9742505.376,7709,234899.24
2018,73,6,6,3,11243496.192,7749,287991.2672
2018,73,7,7,1,10064999.424,9196,400000.03
2018,73,7,7,1,10992667.488,9171##9182##9451,1935225.19
2018,73,7,7,1,11374882.656,9457,500000.0
2018,73,7,7,2,1767745.152,9202##9489,800000.1799999999
2018,73,7,7,3,10514898.528,9535,647123.16
2018,73,7,7,3,10646284.992,9468,908224.28
2018,73,7,7,3,11243496.192,7749##9458##10516,1509021.2928
2018,73,10,10,1,10590545.28,9521,249989.04
2018,73,10,10,1,11199700.704,9536,249999.99
2018,73,10,10,1,4737875.52,9456,257749.25
2018,73,10,10,2,1783670.784,9200,199163.5
2018,73,10,10,2,1791633.6,9512,321535.0
2018,73,10,10,2,3041795.712,9203,198654.07
2018,73,10,10,2,4769726.784,9448,239076.84
2018,73,11,11,3,11243496.192,10516,506489.85
2018,74,7,7,2,5590820.43,8794,125054.32
2018,80,4,4,1,13804.98,10466,178777.176
2018,80,4,4,1,2366.568,9210,164501.1925
2018,80,7,7,1,2366.568,9210,164501.1925
2018,80,7,7,1,5521.992,9217,174008.964
2018,80,7,7,1,6902.49,10459,419739.579
2018,80,7,7,3,28201.602,11360,300231.3
2018,80,7,7,3,29779.314,11359,700000.42
2018,80,8,8,3,29582.1,10939,1000000.0
2018,80,9,9,1,2366.568,9210,164501.1925
2018,80,9,9,1,5521.992,9217,116005.976
2018,80,9,9,1,6902.49,10459,179888.391
2018,80,10,10,1,13804.98,10466,89388.588
2018,80,10,10,1,59164.2,9218,145000.225
2018,80,11,11,1,13804.98,10466,178777.176
2018,80,11,11,1,18932.544,9226,102750.68
2018,80,11,11,1,2366.568,9210,164501.1925
2018,80,11,11,1,59164.2,9218,435000.675
2018,80,13,13,1,26229.462,10829,499988.21
2018,80,13,13,1,5521.992,10830,597500.28
2018,80,13,13,2,2169.354,10831,333409.86
2018,80,13,13,2,68827.686,10828,99841.7
2018,87,1,1,1,23876.3616,10162,99000.1166
2018,87,1,1,1,790.608,10140,419875.799
2018,87,3,3,1,19448.9568,9502,363198.9275
2018,87,3,3,1,2846.1888,10089,249907.23
2018,87,3,3,2,126813.5232,9221,174432.985
2018,87,3,3,2,130292.1984,10145,239541.616
2018,87,3,3,2,135035.8464,9224,159991.024
2018,87,3,3,2,56765.6544,9216,124796.045
2018,87,4,4,1,23876.3616,10162,139500.1643
2018,87,4,4,1,2529.9456,10139,500000.165
2018,87,4,4,1,790.608,10956,699975.07
2018,87,4,4,2,127446.0096,10955,599874.1
2018,87,4,4,2,132347.7792,9590,269641.926
2018,87,6,6,1,105625.2288,10125,409090.239
2018,87,6,6,1,9803.5392,10011,454514.03
2018,87,6,6,2,128710.9824,9998,327216.42
2018,87,6,6,2,132980.2656,9579,418728.45
2018,87,6,6,2,34944.8736,9580,420001.55
2018,87,6,6,4,126655.4016,9973,363615.37
2018,87,7,7,1,19448.9568,9502,363198.9275
2018,87,7,7,1,32731.1712,9578##9912,255435.944
2018,87,7,7,1,6008.6208,9974,252001.38
2018,87,7,7,2,132189.6576,9985,123607.9515
2018,87,7,7,4,133454.6304,9577,89106.42
2018,87,9,9,1,105625.2288,10125,45454.471
2018,87,9,9,1,19448.9568,9502,363198.9275
2018,87,9,9,1,32731.1712,9578##9912,218644.36099999998
2018,87,9,9,1,6008.6208,9974,252001.38
2018,87,9,9,2,132189.6576,9985,123607.9515
2018,87,9,9,4,133454.6304,9577,89106.42
2018,87,10,10,1,2846.1888,10089,99962.892
2018,87,10,10,1,790.608,10140,179946.771
2018,87,10,10,2,126813.5232,9221,174432.985
2018,87,10,10,2,129659.712,9214,205258.1
2018,87,10,10,2,130292.1984,10145,179656.212
2018,87,10,10,2,132347.7792,9590,229694.974
2018,87,10,10,2,132822.144,10154,149620.24
2018,87,10,10,2,135035.8464,9224,39997.756
2018,87,10,10,2,56765.6544,9216,124796.045
2018,87,11,11,1,105625.2288,10126,600000.0
2018,87,11,11,1,19448.9568,9502,363198.9275
2018,87,11,11,1,23876.3616,10162##10143,811500.2491
2018,87,11,11,1,2529.9456,10139,500000.165
2018,87,11,11,1,2846.1888,10089,149944.338
2018,87,11,11,1,32731.1712,9578##9912,164509.555
2018,87,11,11,1,6008.6208,9974,126000.69
2018,87,11,11,2,130292.1984,10145,179656.212
2018,87,11,11,2,132189.6576,9985,127353.647
2018,87,11,11,4,133454.6304,9577,44553.21
2018,88,7,7,1,13530.945,11427,249637.42
2018,88,7,7,1,17180.37,11428,250001.18
2018,88,7,7,1,5333.775,11297,603783.77
2018,88,7,7,1,6681.255,11268,499999.02
2018,88,8,8,3,393.015,11248,360000.0
2018,91,4,4,1,8373345.9168,8826,238716.0
2018,91,4,4,1,9167722.7892,8867,366360.5
2018,91,4,4,1,9467744.9556,8812,75000.0
2018,91,4,4,1,9645030.7812,8842,379015.4
2018,91,4,4,1,9805269.8928,8820,35430.3621
2018,91,4,4,2,1629665.8584,8823,684051.0
2018,91,4,4,3,1684215.3432,9265,563849.6767
2018,91,4,4,3,8969980.9068,9223##8850,2988468.95
2018,91,4,4,3,9007483.6776,8845##8852,2001965.1500000001
2018,91,6,6,1,5506088.622,8846,392790.17
2018,91,6,6,3,1684215.3432,9265,1108256.2611
2018,91,6,6,3,9638212.0956,10953,2000000.0
2018,91,6,6,4,9600709.3248,8818,113762.4
2018,91,7,7,1,9235909.6452,8869,95015.1125
2018,91,7,7,3,1684215.3432,9265,194430.923
2018,91,7,7,3,8946115.5072,8849,250000.0
2018,91,7,7,3,9007483.6776,8877,500000.3
2018,91,7,7,3,9119991.99,8813##8814,864527.8999999999
2018,91,7,7,4,9600709.3248,8866,281770.0896
2018,91,9,9,3,9007483.6776,8838,999953.95
2018,91,10,10,1,8373345.9168,8826,119358.0
2018,91,10,10,1,9235909.6452,8869,81441.525
2018,91,10,10,3,8946115.5072,8848,1425989.0
2018,91,10,10,3,8969980.9068,8850,280000.0
2018,91,10,10,3,9007483.6776,8854,1002472.3
2018,91,11,11,1,5853841.5876,10958,250000.0
2018,91,11,11,1,8373345.9168,8826,238716.0
2018,91,11,11,1,9167722.7892,8868,204130.71
2018,91,11,11,1,9235909.6452,8869,95015.1125
2018,91,11,11,1,9467744.9556,8812,675000.0
2018,91,11,11,1,9805269.8928,8820,470717.6679
2018,91,11,11,3,1684215.3432,9265,77772.3692
2018,91,11,11,3,9007483.6776,8840,2000000.13
2018,91,11,11,4,9600709.3248,8866,598761.4404
2018,105,3,3,1,9238324.3264,9529,974495.5
2018,105,4,4,1,9238324.3264,11169,1315988.72
2018,105,4,4,1,9757821.1328,9518,5018256.13
2018,105,4,4,2,1870915.072,9520,499955.36
2018,105,4,4,2,2277793.6896,11183,493408.03
2018,105,4,4,3,9085744.8448,9950,1850072.8
2018,105,4,4,3,9543483.2896,11189,1475958.0
2018,105,4,4,4,9943096.2176,11167,695199.33
2018,105,5,5,3,9667000.0128,9517,667722.78
2018,105,6,6,3,8991290.88,9557,1050000.0
2018,105,6,6,3,9667000.0128,9514,19699899.41
2018,105,7,7,2,1870915.072,9556,499797.0
2018,105,7,7,2,1878180.7616,9527,699994.0
2018,105,7,7,2,1889079.296,9865,455350.36
2018,105,7,7,2,2670140.928,9538,699994.24
2018,105,7,7,2,2902642.9952,9564,499997.85
2018,105,7,7,2,3629211.9552,9554,699049.29
2018,105,7,7,2,4926137.5488,9561,497755.95
2018,105,7,7,3,9085744.8448,9543,1182251.29
2018,105,7,7,3,9507154.8416,9846,1688582.41
2018,105,7,7,3,9699695.616,9519,10000000.65
2018,105,7,7,4,9943096.2176,9558,698558.06
2018,105,8,8,3,9667000.0128,9516,3967127.13
2018,105,9,9,3,9579811.7376,9573,1181044.6
2018,105,9,9,3,9667000.0128,9515##9534,23779883.58
2018,105,10,10,1,21797.0688,9540,552135.51
2018,105,10,10,1,9325512.6016,9563,308090.02
2018,105,10,10,2,2212402.4832,10013,499994.95
2018,105,10,10,2,5409305.9072,9568,698645.14
2018,105,10,10,3,9452662.1696,9864##9881,2934228.8200000003
2018,105,10,10,3,9507154.8416,9551,2546600.0
2018,105,11,11,1,9939463.3728,9530,1999998.56
2018,105,11,11,3,9579811.7376,9523,4998483.6
2018,105,13,13,3,9085744.8448,9553,4000000.26
2018,105,13,13,3,9543483.2896,9559,2403501.25
2018,108,1,1,2,4376357.552,9453,352055.68
2018,108,1,1,3,286831.776,7767##9455##8990,4558785.0781
2018,108,1,1,4,2811820.592,8330,299493.1
2018,108,3,3,2,12750976.224,11281,870566.66
2018,108,3,3,2,1603650.384,11329,999972.94
2018,108,3,3,2,17162101.264,11269,999031.39
2018,108,3,3,2,4376357.552,11303,1000000.0
2018,108,3,3,2,4411125.04,11326,1097170.96
2018,108,4,4,1,1625380.064,9014,299971.24
2018,108,4,4,2,1603650.384,11255,799973.57
2018,108,4,4,2,17309863.088,11253,792099.6
2018,108,4,4,2,2585831.92,8320,266001.79
2018,108,4,4,3,286831.776,7767,2370097.3595
2018,108,4,4,3,617122.912,9001##11350,3800581.4
2018,108,4,4,4,1642763.808,11365,496514.25
2018,108,6,6,1,217296.8,8359##11366,2580492.96
2018,108,6,6,1,4398087.232,8293##11283,999416.81
2018,108,6,6,1,5267274.432,11312,445000.0
2018,108,6,6,1,986527.472,8350,588711.87
2018,108,6,6,2,1503693.856,9023,473402.0
2018,108,6,6,2,1542807.28,9021,535241.82
2018,108,6,6,2,1612342.256,11361,499800.75
2018,108,6,6,2,2585831.92,11288,493100.17
2018,108,6,6,2,2590177.856,11320,283131.36
2018,108,6,6,2,3937418.016,8354,418766.01
2018,108,6,6,2,4376357.552,9020##11304,524768.13
2018,108,6,6,2,4411125.04,8337##11348,957653.24
2018,108,6,6,2,4419816.912,11334,344351.12
2018,108,6,6,2,5293350.048,11343,225015.65
2018,108,6,6,2,6127769.76,11368,272020.75
2018,108,6,6,2,6814427.648,11314,431197.67
2018,108,6,6,4,1642763.808,9024,297133.12
2018,108,7,7,1,1521077.6,8362,1051394.03
2018,108,7,7,1,6106040.08,11352,1444050.0
2018,108,7,7,2,1525423.536,8332,637583.4235
2018,108,7,7,2,1529769.472,11311,399944.6
2018,108,7,7,2,1551499.152,11340,399854.63
2018,108,7,7,2,1612342.256,11321,563470.67
2018,108,7,7,2,2368535.12,8367##11325,1313581.0299999998
2018,108,7,7,2,3720121.216,8346##8407,945018.8
2018,108,7,7,2,4511081.568,11290,438697.35
2018,108,7,7,2,4967404.848,11261,277736.01
2018,108,7,7,2,6127769.76,8406##11331,949893.48
2018,108,7,7,2,6814427.648,11286,295350.35
2018,108,7,7,3,656236.336,11310,600000.0
2018,108,9,9,1,1651455.68,8339,246656.4
2018,108,9,9,2,1525423.536,8332,235818.5265
2018,108,9,9,2,1529769.472,8360##11355,696997.14
2018,108,9,9,4,1642763.808,8365,218176.11
2018,108,10,10,1,1625380.064,8335##11244,595453.1599999999
2018,108,10,10,2,1508039.792,8344##11251,1138140.5
2018,108,10,10,2,1551499.152,8373##11307,575887.85
2018,108,10,10,2,1590612.576,11262,287892.63
2018,108,11,11,1,1625380.064,11148,1224513.56
2018,108,11,11,1,21729.68,11144,2525109.7
2018,108,11,11,2,1508039.792,11251,1418903.2
2018,108,11,11,2,1512385.728,8370,962592.26
